Gene stable ID	Mouse gene stable ID	Mouse gene name
ENSG00000164061	ENSMUSG00000032589	Bsn
ENSG00000164062	ENSMUSG00000032590	Apeh
ENSG00000164066	ENSMUSG00000060798	Intu
ENSG00000164068	ENSMUSG00000041528	Rnf123
ENSG00000164070	ENSMUSG00000025757	Hspa4l
ENSG00000164073	ENSMUSG00000025759	Mfsd8
ENSG00000164074	ENSMUSG00000037818	Abhd18
ENSG00000164076	ENSMUSG00000032936	Camkv
ENSG00000164077	ENSMUSG00000032583	Mon1a
ENSG00000164078	ENSMUSG00000032584	Mst1r
ENSG00000164080	ENSMUSG00000040661	Rad54l2
ENSG00000164081	ENSMUSG00000040813	Tex264
ENSG00000164082	ENSMUSG00000023192	Grm2
ENSG00000164086	ENSMUSG00000053716	Dusp7
ENSG00000164087	ENSMUSG00000023345	Poc1a
ENSG00000164088	ENSMUSG00000020253	Ppm1m
ENSG00000164089	ENSMUSG00000019232	Etnppl
ENSG00000164091	ENSMUSG00000020257	Wdr82
ENSG00000164096	ENSMUSG00000054091	1810037I17Rik
ENSG00000164099	ENSMUSG00000027978	Prss12
ENSG00000164100	ENSMUSG00000027977	Ndst3
ENSG00000164104	ENSMUSG00000054717	Hmgb2
ENSG00000164105	ENSMUSG00000031609	Sap30
ENSG00000164106	ENSMUSG00000031610	Scrg1
ENSG00000164107	ENSMUSG00000038193	Hand2
ENSG00000164109	ENSMUSG00000029910	Mad2l1
ENSG00000164111	ENSMUSG00000027712	Anxa5
ENSG00000164113	ENSMUSG00000027719	Adad1
ENSG00000164114	ENSMUSG00000033900	Map9
ENSG00000164116	ENSMUSG00000033910	Gucy1a1
ENSG00000164117	ENSMUSG00000038206	Fbxo8
ENSG00000164118	ENSMUSG00000038215	Cep44
ENSG00000164120	ENSMUSG00000031613	Hpgd
ENSG00000164122	ENSMUSG00000031519	Asb5
ENSG00000164123	ENSMUSG00000091685	Gm17359
ENSG00000164124	ENSMUSG00000027956	Tmem144
ENSG00000164125	ENSMUSG00000027955	Gask1b
ENSG00000164128	ENSMUSG00000036437	Npy1r
ENSG00000164129	ENSMUSG00000044014	Npy5r
ENSG00000164134	ENSMUSG00000063273	Naa15
ENSG00000164136	ENSMUSG00000031712	Il15
ENSG00000164142	ENSMUSG00000051000	Fam160a1
ENSG00000164144	ENSMUSG00000074513	Arfip1
ENSG00000164144	ENSMUSG00000102805	Gm37240
ENSG00000164151	ENSMUSG00000034525	Ice1
ENSG00000164161	ENSMUSG00000064325	Hhip
ENSG00000164162	ENSMUSG00000036977	Anapc10
ENSG00000164163	ENSMUSG00000058355	Abce1
ENSG00000164164	ENSMUSG00000036990	Otud4
ENSG00000164167	ENSMUSG00000031683	Lsm6
ENSG00000164168	ENSMUSG00000031617	Tmem184c
ENSG00000164169	ENSMUSG00000037134	Prmt9
ENSG00000164171	ENSMUSG00000015533	Itga2
ENSG00000164172	ENSMUSG00000015536	Mocs2
ENSG00000164175	ENSMUSG00000022243	Slc45a2
ENSG00000164176	ENSMUSG00000034488	Edil3
ENSG00000164180	ENSMUSG00000035762	Tmem161b
ENSG00000164181	ENSMUSG00000021696	Elovl7
ENSG00000164182	ENSMUSG00000068184	Ndufaf2
ENSG00000164185	ENSMUSG00000046886	Zfp474
ENSG00000164187	ENSMUSG00000039704	Lmbrd2
ENSG00000164188	ENSMUSG00000048424	Ranbp3l
ENSG00000164190	ENSMUSG00000022141	Nipbl
ENSG00000164197	ENSMUSG00000021720	Rnf180
ENSG00000164199	ENSMUSG00000069170	Adgrv1
ENSG00000164209	ENSMUSG00000024259	Slc25a46
ENSG00000164211	ENSMUSG00000024378	Stard4
ENSG00000164219	ENSMUSG00000024477	Pggt1b
ENSG00000164220	ENSMUSG00000021675	F2rl2
ENSG00000164221	ENSMUSG00000071855	Ccdc112
ENSG00000164236	ENSMUSG00000022237	Ankrd33b
ENSG00000164237	ENSMUSG00000022235	Cmbl
ENSG00000164241	ENSMUSG00000024592	C330018D20Rik
ENSG00000164244	ENSMUSG00000024594	Prrc1
ENSG00000164251	ENSMUSG00000021678	F2rl1
ENSG00000164252	ENSMUSG00000021681	Aggf1
ENSG00000164253	ENSMUSG00000042015	Wdr41
ENSG00000164256	ENSMUSG00000055150	Zfp78
ENSG00000164258	ENSMUSG00000021764	Ndufs4
ENSG00000164265	ENSMUSG00000038791	Scgb3a2
ENSG00000164266	ENSMUSG00000024503	Spink1
ENSG00000164270	ENSMUSG00000026322	Htr4
ENSG00000164283	ENSMUSG00000042379	Esm1
ENSG00000164284	ENSMUSG00000024580	Grpel2
ENSG00000164287	ENSMUSG00000078926	Cdc20b
ENSG00000164291	ENSMUSG00000021592	Arsk
ENSG00000164292	ENSMUSG00000021589	Rhobtb3
ENSG00000164294	ENSMUSG00000021760	Gpx8
ENSG00000164300	ENSMUSG00000021703	Serinc5
ENSG00000164303	ENSMUSG00000038173	Enpp6
ENSG00000164304	ENSMUSG00000044566	Cage1
ENSG00000164305	ENSMUSG00000031628	Casp3
ENSG00000164306	ENSMUSG00000038225	Primpol
ENSG00000164307	ENSMUSG00000021583	Erap1
ENSG00000164309	ENSMUSG00000047419	Cmya5
ENSG00000164318	ENSMUSG00000042961	Egflam
ENSG00000164323	ENSMUSG00000031631	Cfap97
ENSG00000164325	ENSMUSG00000046082	Tmem174
ENSG00000164326	ENSMUSG00000021647	Cartpt
ENSG00000164327	ENSMUSG00000050310	Rictor
ENSG00000164329	ENSMUSG00000042167	Tent2
ENSG00000164330	ENSMUSG00000057098	Ebf1
ENSG00000164331	ENSMUSG00000021661	Ankra2
ENSG00000164332	ENSMUSG00000041231	Ublcp1
ENSG00000164334	ENSMUSG00000035420	Fam170a
ENSG00000164338	ENSMUSG00000041747	Utp15
ENSG00000164342	ENSMUSG00000031639	Tlr3
ENSG00000164344	ENSMUSG00000109764	Klkb1
ENSG00000164347	ENSMUSG00000021666	Gfm2
ENSG00000164362	ENSMUSG00000021611	Tert
ENSG00000164363	ENSMUSG00000021612	Slc6a18
ENSG00000164366	ENSMUSG00000021578	Ccdc127
ENSG00000164379	ENSMUSG00000038415	Foxq1
ENSG00000164393	ENSMUSG00000057899	Adgrf2
ENSG00000164398	ENSMUSG00000020333	Acsl6
ENSG00000164399	ENSMUSG00000018914	Il3
ENSG00000164400	ENSMUSG00000018916	Csf2
ENSG00000164402	ENSMUSG00000018398	Septin8
ENSG00000164403	ENSMUSG00000018387	Shroom1
ENSG00000164404	ENSMUSG00000018238	Gdf9
ENSG00000164405	ENSMUSG00000044894	Uqcrq
ENSG00000164406	ENSMUSG00000036216	Leap2
ENSG00000164414	ENSMUSG00000028293	Slc35a1
ENSG00000164418	ENSMUSG00000056073	Grik2
ENSG00000164430	ENSMUSG00000032344	Cgas
ENSG00000164434	ENSMUSG00000019874	Fabp7
ENSG00000164438	ENSMUSG00000040610	Tlx3
ENSG00000164440	ENSMUSG00000039891	Txlnb
ENSG00000164442	ENSMUSG00000039910	Cited2
ENSG00000164451	ENSMUSG00000039508	Calhm4
ENSG00000164458	ENSMUSG00000062327	T
ENSG00000164463	ENSMUSG00000048249	Crebrf
ENSG00000164465	ENSMUSG00000019891	Dcbld1
ENSG00000164466	ENSMUSG00000021474	Sfxn1
ENSG00000164483	ENSMUSG00000051354	Samd3
ENSG00000164484	ENSMUSG00000049420	Tmem200a
ENSG00000164485	ENSMUSG00000039760	Il22ra2
ENSG00000164488	ENSMUSG00000048826	Dact2
ENSG00000164494	ENSMUSG00000038240	Pdss2
ENSG00000164506	ENSMUSG00000019790	Stxbp5
ENSG00000164508	ENSMUSG00000060081	H2ac1
ENSG00000164509	ENSMUSG00000050377	Il31ra
ENSG00000164512	ENSMUSG00000049985	Ankrd55
ENSG00000164520	ENSMUSG00000053219	Raet1e
ENSG00000164520	ENSMUSG00000078452	Raet1d
ENSG00000164530	ENSMUSG00000024011	Pi16
ENSG00000164532	ENSMUSG00000031965	Tbx20
ENSG00000164535	ENSMUSG00000039206	Daglb
ENSG00000164542	ENSMUSG00000036411	9530077C05Rik
ENSG00000164548	ENSMUSG00000029817	Tra2a
ENSG00000164574	ENSMUSG00000020520	Galnt10
ENSG00000164576	ENSMUSG00000020519	Sap30l
ENSG00000164587	ENSMUSG00000024608	Rps14
ENSG00000164588	ENSMUSG00000021730	Hcn1
ENSG00000164591	ENSMUSG00000049173	Myoz3
ENSG00000164597	ENSMUSG00000035933	Cog5
ENSG00000164600	ENSMUSG00000037984	Neurod6
ENSG00000164603	ENSMUSG00000042742	Bmt2
ENSG00000164604	ENSMUSG00000048216	Gpr85
ENSG00000164609	ENSMUSG00000020409	Slu7
ENSG00000164610	ENSMUSG00000032239	Rp9
ENSG00000164611	ENSMUSG00000020415	Pttg1
ENSG00000164615	ENSMUSG00000021501	Caml
ENSG00000164619	ENSMUSG00000031963	Bmper
ENSG00000164620	ENSMUSG00000044024	Rell2
ENSG00000164626	ENSMUSG00000023243	Kcnk5
ENSG00000164627	ENSMUSG00000023999	Kif6
ENSG00000164631	ENSMUSG00000029587	Zfp12
ENSG00000164638	ENSMUSG00000050822	Slc29a4
ENSG00000164645	ENSMUSG00000040514	Tex47
ENSG00000164647	ENSMUSG00000015652	Steap1
ENSG00000164649	ENSMUSG00000021175	Cdca7l
ENSG00000164651	ENSMUSG00000048562	Sp8
ENSG00000164654	ENSMUSG00000042447	Mios
ENSG00000164659	ENSMUSG00000056004	9330182L06Rik
ENSG00000164663	ENSMUSG00000090115	Usp49
ENSG00000164674	ENSMUSG00000041831	Sytl3
ENSG00000164675	ENSMUSG00000046192	Iqub
ENSG00000164683	ENSMUSG00000040289	Hey1
ENSG00000164684	ENSMUSG00000040209	Zfp704
ENSG00000164687	ENSMUSG00000027533	Fabp5
ENSG00000164690	ENSMUSG00000002633	Shh
ENSG00000164691	ENSMUSG00000033450	Tagap
ENSG00000164691	ENSMUSG00000052031	Tagap1
ENSG00000164692	ENSMUSG00000029661	Col1a2
ENSG00000164694	ENSMUSG00000071984	Fndc1
ENSG00000164695	ENSMUSG00000027536	Chmp4c
ENSG00000164707	ENSMUSG00000029843	Slc13a4
ENSG00000164708	ENSMUSG00000020475	Pgam2
ENSG00000164713	ENSMUSG00000047843	Bri3
ENSG00000164715	ENSMUSG00000038970	Lmtk2
ENSG00000164729	ENSMUSG00000018776	Slc35g3
ENSG00000164733	ENSMUSG00000021939	Ctsb
ENSG00000164736	ENSMUSG00000025902	Sox17
ENSG00000164741	ENSMUSG00000031523	Dlc1
ENSG00000164742	ENSMUSG00000020431	Adcy1
ENSG00000164743	ENSMUSG00000074384	AI429214
ENSG00000164744	ENSMUSG00000040985	Sun3
ENSG00000164746	ENSMUSG00000040978	Gm11992
ENSG00000164749	ENSMUSG00000017688	Hnf4g
ENSG00000164751	ENSMUSG00000040374	Pex2
ENSG00000164754	ENSMUSG00000022314	Rad21
ENSG00000164756	ENSMUSG00000022315	Slc30a8
ENSG00000164758	ENSMUSG00000038622	Med30
ENSG00000164761	ENSMUSG00000063727	Tnfrsf11b
ENSG00000164764	ENSMUSG00000032719	Sbspon
ENSG00000164776	ENSMUSG00000025537	Phkg1
ENSG00000164778	ENSMUSG00000039095	En2
ENSG00000164794	ENSMUSG00000022342	Kcnv1
ENSG00000164796	ENSMUSG00000022311	Csmd3
ENSG00000164808	ENSMUSG00000041974	Spidr
ENSG00000164815	ENSMUSG00000029012	Orc5
ENSG00000164816	ENSMUSG00000058618	Defa39
ENSG00000164816	ENSMUSG00000060070	Defa26
ENSG00000164816	ENSMUSG00000060208	Defa17
ENSG00000164816	ENSMUSG00000061845	Defa35
ENSG00000164816	ENSMUSG00000061958	Defa38
ENSG00000164816	ENSMUSG00000063206	Defa34
ENSG00000164816	ENSMUSG00000064213	Defa24
ENSG00000164816	ENSMUSG00000065956	Defa37
ENSG00000164816	ENSMUSG00000074434	Defa28
ENSG00000164816	ENSMUSG00000074437	Defa29
ENSG00000164816	ENSMUSG00000074439	Defa5
ENSG00000164816	ENSMUSG00000074440	Defa3
ENSG00000164816	ENSMUSG00000074441	Defa40
ENSG00000164816	ENSMUSG00000074442	Defa31
ENSG00000164816	ENSMUSG00000074443	Defa22
ENSG00000164816	ENSMUSG00000074444	Defa30
ENSG00000164816	ENSMUSG00000074446	Defa23
ENSG00000164816	ENSMUSG00000074447	Defa21
ENSG00000164816	ENSMUSG00000079113	Defa43
ENSG00000164816	ENSMUSG00000079114	Defa42
ENSG00000164816	ENSMUSG00000079116	Defa41
ENSG00000164816	ENSMUSG00000079120	AY761185
ENSG00000164816	ENSMUSG00000082211	Defa27
ENSG00000164816	ENSMUSG00000094362	Defa33
ENSG00000164816	ENSMUSG00000094662	Defa36
ENSG00000164816	ENSMUSG00000094687	Defa25
ENSG00000164816	ENSMUSG00000094818	Defa32
ENSG00000164816	ENSMUSG00000095066	Defa20
ENSG00000164816	ENSMUSG00000096295	Defa2
ENSG00000164818	ENSMUSG00000025857	Dnaaf5
ENSG00000164821	ENSMUSG00000058618	Defa39
ENSG00000164821	ENSMUSG00000060070	Defa26
ENSG00000164821	ENSMUSG00000060208	Defa17
ENSG00000164821	ENSMUSG00000061845	Defa35
ENSG00000164821	ENSMUSG00000061958	Defa38
ENSG00000164821	ENSMUSG00000063206	Defa34
ENSG00000164821	ENSMUSG00000064213	Defa24
ENSG00000164821	ENSMUSG00000065956	Defa37
ENSG00000164821	ENSMUSG00000074434	Defa28
ENSG00000164821	ENSMUSG00000074437	Defa29
ENSG00000164821	ENSMUSG00000074439	Defa5
ENSG00000164821	ENSMUSG00000074440	Defa3
ENSG00000164821	ENSMUSG00000074441	Defa40
ENSG00000164821	ENSMUSG00000074442	Defa31
ENSG00000164821	ENSMUSG00000074443	Defa22
ENSG00000164821	ENSMUSG00000074444	Defa30
ENSG00000164821	ENSMUSG00000074446	Defa23
ENSG00000164821	ENSMUSG00000074447	Defa21
ENSG00000164821	ENSMUSG00000079113	Defa43
ENSG00000164821	ENSMUSG00000079114	Defa42
ENSG00000164821	ENSMUSG00000079116	Defa41
ENSG00000164821	ENSMUSG00000079120	AY761185
ENSG00000164821	ENSMUSG00000082211	Defa27
ENSG00000164821	ENSMUSG00000094362	Defa33
ENSG00000164821	ENSMUSG00000094662	Defa36
ENSG00000164821	ENSMUSG00000094687	Defa25
ENSG00000164821	ENSMUSG00000094818	Defa32
ENSG00000164821	ENSMUSG00000095066	Defa20
ENSG00000164821	ENSMUSG00000096295	Defa2
ENSG00000164822	ENSMUSG00000058618	Defa39
ENSG00000164822	ENSMUSG00000060070	Defa26
ENSG00000164822	ENSMUSG00000060208	Defa17
ENSG00000164822	ENSMUSG00000061845	Defa35
ENSG00000164822	ENSMUSG00000061958	Defa38
ENSG00000164822	ENSMUSG00000063206	Defa34
ENSG00000164822	ENSMUSG00000064213	Defa24
ENSG00000164822	ENSMUSG00000065956	Defa37
ENSG00000164822	ENSMUSG00000074434	Defa28
ENSG00000164822	ENSMUSG00000074437	Defa29
ENSG00000164822	ENSMUSG00000074439	Defa5
ENSG00000164822	ENSMUSG00000074440	Defa3
ENSG00000164822	ENSMUSG00000074441	Defa40
ENSG00000164822	ENSMUSG00000074442	Defa31
ENSG00000164822	ENSMUSG00000074443	Defa22
ENSG00000164822	ENSMUSG00000074444	Defa30
ENSG00000164822	ENSMUSG00000074446	Defa23
ENSG00000164822	ENSMUSG00000074447	Defa21
ENSG00000164822	ENSMUSG00000079113	Defa43
ENSG00000164822	ENSMUSG00000079114	Defa42
ENSG00000164822	ENSMUSG00000079116	Defa41
ENSG00000164822	ENSMUSG00000079120	AY761185
ENSG00000164822	ENSMUSG00000082211	Defa27
ENSG00000164822	ENSMUSG00000094362	Defa33
ENSG00000164822	ENSMUSG00000094662	Defa36
ENSG00000164822	ENSMUSG00000094687	Defa25
ENSG00000164822	ENSMUSG00000094818	Defa32
ENSG00000164822	ENSMUSG00000095066	Defa20
ENSG00000164822	ENSMUSG00000096295	Defa2
ENSG00000164823	ENSMUSG00000041153	Osgin2
ENSG00000164828	ENSMUSG00000036817	Sun1
ENSG00000164830	ENSMUSG00000022307	Oxr1
ENSG00000164841	ENSMUSG00000054409	Tmem74
ENSG00000164849	ENSMUSG00000044197	Gpr146
ENSG00000164850	ENSMUSG00000053647	Gper1
ENSG00000164853	ENSMUSG00000029546	Uncx
ENSG00000164855	ENSMUSG00000036687	Tmem184a
ENSG00000164855	ENSMUSG00000098140	Gm26938
ENSG00000164867	ENSMUSG00000028978	Nos3
ENSG00000164871	ENSMUSG00000059463	Spag11b
ENSG00000164877	ENSMUSG00000036718	Micall2
ENSG00000164879	ENSMUSG00000027559	Car3
ENSG00000164880	ENSMUSG00000029547	Ints1
ENSG00000164885	ENSMUSG00000028969	Cdk5
ENSG00000164889	ENSMUSG00000028962	Slc4a2
ENSG00000164893	ENSMUSG00000041052	Slc7a13
ENSG00000164896	ENSMUSG00000028959	Fastk
ENSG00000164897	ENSMUSG00000028958	Tmub1
ENSG00000164898	ENSMUSG00000019689	Fmc1
ENSG00000164900	ENSMUSG00000067724	Gbx1
ENSG00000164902	ENSMUSG00000008301	Phax
ENSG00000164904	ENSMUSG00000053644	Aldh7a1
ENSG00000164916	ENSMUSG00000056493	Foxk1
ENSG00000164919	ENSMUSG00000014313	Cox6c
ENSG00000164920	ENSMUSG00000022330	Osr2
ENSG00000164924	ENSMUSG00000022285	Ywhaz
ENSG00000164929	ENSMUSG00000022296	Baalc
ENSG00000164930	ENSMUSG00000022297	Fzd6
ENSG00000164932	ENSMUSG00000054196	Cthrc1
ENSG00000164933	ENSMUSG00000022299	Slc25a32
ENSG00000164934	ENSMUSG00000022300	Dcaf13
ENSG00000164935	ENSMUSG00000022303	Dcstamp
ENSG00000164938	ENSMUSG00000028211	Trp53inp1
ENSG00000164941	ENSMUSG00000040738	Ints8
ENSG00000164944	ENSMUSG00000040720	Virma
ENSG00000164946	ENSMUSG00000059049	Frem1
ENSG00000164949	ENSMUSG00000028214	Gem
ENSG00000164951	ENSMUSG00000049225	Pdp1
ENSG00000164953	ENSMUSG00000049488	Tmem67
ENSG00000164961	ENSMUSG00000022350	Washc5
ENSG00000164967	ENSMUSG00000036114	Rpp25l
ENSG00000164970	ENSMUSG00000028439	Fam219a
ENSG00000164972	ENSMUSG00000028441	1110017D15Rik
ENSG00000164975	ENSMUSG00000028483	Snapc3
ENSG00000164976	ENSMUSG00000046312	Myorg
ENSG00000164978	ENSMUSG00000028443	Nudt2
ENSG00000164983	ENSMUSG00000062373	Tmem65
ENSG00000164985	ENSMUSG00000028484	Psip1
ENSG00000164989	ENSMUSG00000052407	Ccdc171
ENSG00000165006	ENSMUSG00000028437	Ubap1
ENSG00000165023	ENSMUSG00000047842	Diras2
ENSG00000165025	ENSMUSG00000021457	Syk
ENSG00000165029	ENSMUSG00000015243	Abca1
ENSG00000165030	ENSMUSG00000056749	Nfil3
ENSG00000165046	ENSMUSG00000037363	Letm2
ENSG00000165055	ENSMUSG00000020691	Mettl2
ENSG00000165060	ENSMUSG00000059363	Fxn
ENSG00000165061	ENSMUSG00000037492	Zmat4
ENSG00000165066	ENSMUSG00000063672	Nkx6-3
ENSG00000165071	ENSMUSG00000036944	Tmem71
ENSG00000165072	ENSMUSG00000033207	Mamdc2
ENSG00000165076	ENSMUSG00000029909	Prss37
ENSG00000165078	ENSMUSG00000042501	Cpa6
ENSG00000165084	ENSMUSG00000057715	A830018L16Rik
ENSG00000165091	ENSMUSG00000024749	Tmc1
ENSG00000165092	ENSMUSG00000024747	Aldh1a7
ENSG00000165092	ENSMUSG00000053279	Aldh1a1
ENSG00000165097	ENSMUSG00000038080	Kdm1b
ENSG00000165102	ENSMUSG00000037260	Hgsnat
ENSG00000165105	ENSMUSG00000043003	Rasef
ENSG00000165113	ENSMUSG00000021552	Gkap1
ENSG00000165115	ENSMUSG00000060176	Kif27
ENSG00000165118	ENSMUSG00000021550	2210016F16Rik
ENSG00000165119	ENSMUSG00000021546	Hnrnpk
ENSG00000165120	ENSMUSG00000029784	Ssmem1
ENSG00000165124	ENSMUSG00000028369	Svep1
ENSG00000165125	ENSMUSG00000029868	Trpv6
ENSG00000165131	ENSMUSG00000029867	Llcfc1
ENSG00000165138	ENSMUSG00000066191	Anks6
ENSG00000165140	ENSMUSG00000069805	Fbp1
ENSG00000165152	ENSMUSG00000039611	Tmem246
ENSG00000165156	ENSMUSG00000022361	Zhx1
ENSG00000165168	ENSMUSG00000015340	Cybb
ENSG00000165169	ENSMUSG00000031176	Dynlt3
ENSG00000165171	ENSMUSG00000040557	Mettl27
ENSG00000165175	ENSMUSG00000008035	Mid1ip1
ENSG00000165181	ENSMUSG00000038598	Shoc1
ENSG00000165182	ENSMUSG00000118554	CXorf58
ENSG00000165185	ENSMUSG00000045071	E130308A19Rik
ENSG00000165186	ENSMUSG00000041552	Ptchd1
ENSG00000165188	ENSMUSG00000063851	Rnf183
ENSG00000165192	ENSMUSG00000031382	Asb11
ENSG00000165194	ENSMUSG00000051323	Pcdh19
ENSG00000165195	ENSMUSG00000031381	Piga
ENSG00000165197	ENSMUSG00000031380	Vegfd
ENSG00000165202	ENSMUSG00000055838	Olfr357
ENSG00000165209	ENSMUSG00000026915	Strbp
ENSG00000165215	ENSMUSG00000070473	Cldn3
ENSG00000165219	ENSMUSG00000026867	Gapvd1
ENSG00000165233	ENSMUSG00000037960	Card19
ENSG00000165238	ENSMUSG00000037989	Wnk2
ENSG00000165240	ENSMUSG00000033792	Atp7a
ENSG00000165244	ENSMUSG00000044934	Zfp367
ENSG00000165259	ENSMUSG00000034551	Hdx
ENSG00000165264	ENSMUSG00000071014	Ndufb6
ENSG00000165269	ENSMUSG00000028427	Aqp7
ENSG00000165271	ENSMUSG00000028430	Nol6
ENSG00000165272	ENSMUSG00000028435	Aqp3
ENSG00000165275	ENSMUSG00000035601	Trmt10b
ENSG00000165280	ENSMUSG00000028452	Vcp
ENSG00000165282	ENSMUSG00000028454	Pigo
ENSG00000165283	ENSMUSG00000028455	Stoml2
ENSG00000165288	ENSMUSG00000063663	Brwd3
ENSG00000165300	ENSMUSG00000033214	Slitrk5
ENSG00000165304	ENSMUSG00000035683	Melk
ENSG00000165309	ENSMUSG00000037683	Armc3
ENSG00000165312	ENSMUSG00000043415	Otud1
ENSG00000165322	ENSMUSG00000041225	Arhgap12
ENSG00000165323	ENSMUSG00000074505	Fat3
ENSG00000165325	ENSMUSG00000039977	Deup1
ENSG00000165338	ENSMUSG00000041180	Hectd2
ENSG00000165349	ENSMUSG00000031297	Slc7a3
ENSG00000165355	ENSMUSG00000035329	Fbxo33
ENSG00000165359	ENSMUSG00000035967	Ints6l
ENSG00000165370	ENSMUSG00000036357	Gpr101
ENSG00000165376	ENSMUSG00000047230	Cldn2
ENSG00000165379	ENSMUSG00000035653	Lrfn5
ENSG00000165383	ENSMUSG00000041673	Lrrc18
ENSG00000165389	ENSMUSG00000044408	Sptssa
ENSG00000165392	ENSMUSG00000031583	Wrn
ENSG00000165406	ENSMUSG00000025702	Marchf8
ENSG00000165409	ENSMUSG00000020963	Tshr
ENSG00000165410	ENSMUSG00000062929	Cfl2
ENSG00000165416	ENSMUSG00000022024	Sugt1
ENSG00000165417	ENSMUSG00000020962	Gtf2a1
ENSG00000165424	ENSMUSG00000055538	Zcchc24
ENSG00000165434	ENSMUSG00000030729	Pgm2l1
ENSG00000165443	ENSMUSG00000037747	Phyhipl
ENSG00000165449	ENSMUSG00000037762	Slc16a9
ENSG00000165457	ENSMUSG00000032725	Folr2
ENSG00000165458	ENSMUSG00000032737	Inppl1
ENSG00000165462	ENSMUSG00000007946	Phox2a
ENSG00000165471	ENSMUSG00000024863	Mbl2
ENSG00000165474	ENSMUSG00000046352	Gjb2
ENSG00000165475	ENSMUSG00000021947	Cryl1
ENSG00000165476	ENSMUSG00000019873	Reep3
ENSG00000165478	ENSMUSG00000046240	Hepacam
ENSG00000165480	ENSMUSG00000021965	Ska3
ENSG00000165487	ENSMUSG00000021973	Micu2
ENSG00000165490	ENSMUSG00000030641	Ddias
ENSG00000165494	ENSMUSG00000041328	Pcf11
ENSG00000165495	ENSMUSG00000035934	Pknox2
ENSG00000165496	ENSMUSG00000060499	Rpl10l
ENSG00000165501	ENSMUSG00000034883	Lrr1
ENSG00000165502	ENSMUSG00000104043	Gm6525
ENSG00000165506	ENSMUSG00000020973	Dnaaf2
ENSG00000165507	ENSMUSG00000048489	Depp1
ENSG00000165512	ENSMUSG00000059878	Zfp422
ENSG00000165516	ENSMUSG00000020978	Klhdc2
ENSG00000165521	ENSMUSG00000051166	Eml5
ENSG00000165525	ENSMUSG00000020982	Nemf
ENSG00000165526	ENSMUSG00000032044	Rpusd4
ENSG00000165527	ENSMUSG00000044147	Arf6
ENSG00000165533	ENSMUSG00000021013	Ttc8
ENSG00000165548	ENSMUSG00000034145	Tmem63c
ENSG00000165553	ENSMUSG00000021032	Ngb
ENSG00000165555	ENSMUSG00000072919	Noxred1
ENSG00000165556	ENSMUSG00000029646	Cdx2
ENSG00000165566	ENSMUSG00000021986	Amer2
ENSG00000165568	ENSMUSG00000045410	Akr1e1
ENSG00000165572	ENSMUSG00000043881	Kbtbd7
ENSG00000165572	ENSMUSG00000075502	Kbtbd6
ENSG00000165583	ENSMUSG00000023165	Ssxb2
ENSG00000165583	ENSMUSG00000035371	Ssx9
ENSG00000165583	ENSMUSG00000062814	Ssxa1
ENSG00000165583	ENSMUSG00000068218	Ssxb9
ENSG00000165583	ENSMUSG00000068219	Ssxb10
ENSG00000165583	ENSMUSG00000071816	Ssxb5
ENSG00000165583	ENSMUSG00000079697	Gm5751
ENSG00000165583	ENSMUSG00000079699	Gm6592
ENSG00000165583	ENSMUSG00000079701	Ssxb3
ENSG00000165583	ENSMUSG00000079702	Ssxb6
ENSG00000165583	ENSMUSG00000079703	Ssxb8
ENSG00000165583	ENSMUSG00000079704	Gm14459
ENSG00000165583	ENSMUSG00000079705	Ssxb1
ENSG00000165583	ENSMUSG00000095316	Gm21876
ENSG00000165584	ENSMUSG00000023165	Ssxb2
ENSG00000165584	ENSMUSG00000035371	Ssx9
ENSG00000165584	ENSMUSG00000062814	Ssxa1
ENSG00000165584	ENSMUSG00000068218	Ssxb9
ENSG00000165584	ENSMUSG00000068219	Ssxb10
ENSG00000165584	ENSMUSG00000071816	Ssxb5
ENSG00000165584	ENSMUSG00000079697	Gm5751
ENSG00000165584	ENSMUSG00000079699	Gm6592
ENSG00000165584	ENSMUSG00000079701	Ssxb3
ENSG00000165584	ENSMUSG00000079702	Ssxb6
ENSG00000165584	ENSMUSG00000079703	Ssxb8
ENSG00000165584	ENSMUSG00000079704	Gm14459
ENSG00000165584	ENSMUSG00000079705	Ssxb1
ENSG00000165584	ENSMUSG00000095316	Gm21876
ENSG00000165588	ENSMUSG00000021848	Otx2
ENSG00000165606	ENSMUSG00000041730	Prrxl1
ENSG00000165609	ENSMUSG00000025817	Nudt5
ENSG00000165617	ENSMUSG00000044548	Dact1
ENSG00000165621	ENSMUSG00000044819	Oxgr1
ENSG00000165623	ENSMUSG00000026668	Ucma
ENSG00000165629	ENSMUSG00000025781	Atp5c1
ENSG00000165630	ENSMUSG00000039449	Prpf18
ENSG00000165632	ENSMUSG00000025782	Taf3
ENSG00000165633	ENSMUSG00000050666	Vstm4
ENSG00000165637	ENSMUSG00000021771	Vdac2
ENSG00000165643	ENSMUSG00000059625	Sohlh1
ENSG00000165644	ENSMUSG00000021773	Comtd1
ENSG00000165646	ENSMUSG00000025094	Slc18a2
ENSG00000165650	ENSMUSG00000074746	Pdzd8
ENSG00000165655	ENSMUSG00000039081	Zfp503
ENSG00000165660	ENSMUSG00000030965	Abraxas2
ENSG00000165661	ENSMUSG00000036327	Qsox2
ENSG00000165669	ENSMUSG00000057858	Fam204a
